complaint_id,encounter_record_id,patient_visit_id,hospital_id,hospital_name,complaint_datetime,service_area,source,formal_complaint_flag,complaint_theme,complaint_text,sentiment,urgency,resolution_status,daily_average_wait_minutes,daily_critical_wait_share_pct,source_system,synthetic_flag
CMP0000560,EN001467,,KPJ_01,JCORP Specialist Hospital,2025-11-01 09:58:00,Inpatient Wards,Patient Portal,True,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Resolved,0.0,0.0,Patient Experience System,True
CMP0000561,EN001468,VIS00196033,KPJ_01,JCORP Specialist Hospital,2025-11-02 14:52:00,Emergency Department,Formal Complaint Form,True,Staff Attitude,The staff member was not very helpful.,Negative,High,Resolved,33.86,8.38,Patient Experience System,True
CMP0000562,EN001471,VIS00196300,KPJ_01,JCORP Specialist Hospital,2025-11-03 08:35:00,Emergency Department,Google Review,False,Long Waiting Time,I waited far too long before being attended to. The recorded wait was about 44 minutes.,Negative,High,Not Applicable,35.99,5.04,Patient Experience System,True
CMP0000563,EN001477,VIS00197375,KPJ_01,JCORP Specialist Hospital,2025-11-05 18:52:00,Emergency Department,Patient Portal,True,Staff Attitude,I expected more courtesy during the visit.,Negative,Medium,Resolved,34.5,5.92,Patient Experience System,True
CMP0000564,EN001478,,KPJ_01,JCORP Specialist Hospital,2025-11-05 13:17:00,Outpatient Department,Facebook,False,Facility Condition,The cleanliness of the area needs attention.,Neutral,Medium,Not Applicable,40.44,0.0,Patient Experience System,True
CMP0000565,EN001478,VIS00197597,KPJ_01,JCORP Specialist Hospital,2025-11-05 13:16:00,Outpatient Department,Formal Complaint Form,True,Insufficient Staff,The counter was understaffed and service was slow.,Negative,Medium,Resolved,40.44,0.0,Patient Experience System,True
CMP0000566,EN001480,VIS00197926,KPJ_01,JCORP Specialist Hospital,2025-11-06 17:50:00,Emergency Department,Google Review,False,Overcrowding,The department felt congested and uncomfortable.,Negative,High,Not Applicable,35.94,5.76,Patient Experience System,True
CMP0000567,EN001485,,KPJ_01,JCORP Specialist Hospital,2025-11-07 16:51:00,Inpatient Wards,Call Centre,True,Staff Attitude,The service attitude did not meet expectations.,Negative,Medium,In Progress,0.0,0.0,Patient Experience System,True
CMP0000568,EN001484,VIS00198405,KPJ_01,JCORP Specialist Hospital,2025-11-07 12:34:00,Outpatient Department,Formal Complaint Form,True,Poor Communication,No one updated us about the service delay.,Negative,High,In Progress,39.5,0.0,Patient Experience System,True
CMP0000569,EN001489,,KPJ_01,JCORP Specialist Hospital,2025-11-09 11:47:00,Emergency Department,Formal Complaint Form,True,Staff Attitude,The interaction with staff could have been more professional.,Negative,Medium,In Progress,37.33,3.57,Patient Experience System,True
CMP0000570,EN001494,,KPJ_01,JCORP Specialist Hospital,2025-11-10 21:33:00,Inpatient Wards,Facebook,False,Staff Attitude,The service attitude did not meet expectations.,Negative,Medium,Not Applicable,0.0,0.0,Patient Experience System,True
CMP0000571,EN001493,,KPJ_01,JCORP Specialist Hospital,2025-11-10 09:25:00,Outpatient Department,Patient Portal,True,Insufficient Staff,Only a few staff members were handling many patients.,Negative,Medium,Resolved,40.24,0.0,Patient Experience System,True
CMP0000572,EN001493,,KPJ_01,JCORP Specialist Hospital,2025-11-10 09:43:00,Outpatient Department,Patient Portal,True,Long Waiting Time,I waited far too long before being attended to.,Negative,High,Open,40.24,0.0,Patient Experience System,True
CMP0000573,EN001495,VIS00199967,KPJ_01,JCORP Specialist Hospital,2025-11-11 13:39:00,Emergency Department,Google Review,False,Billing,The billing process was unclear.,Negative,Medium,Not Applicable,35.48,6.41,Patient Experience System,True
CMP0000574,EN001495,,KPJ_01,JCORP Specialist Hospital,2025-11-11 08:41:00,Emergency Department,Facebook,False,Long Waiting Time,I waited far too long before being attended to.,Negative,High,Not Applicable,35.48,6.41,Patient Experience System,True
CMP0000575,EN001496,VIS00200182,KPJ_01,JCORP Specialist Hospital,2025-11-11 19:37:00,Outpatient Department,Facebook,False,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Not Applicable,38.96,0.0,Patient Experience System,True
CMP0000576,EN001503,,KPJ_01,JCORP Specialist Hospital,2025-11-13 18:57:00,Inpatient Wards,Facebook,False,Staff Attitude,The response from staff felt unfriendly.,Negative,Low,Not Applicable,0.0,0.0,Patient Experience System,True
CMP0000577,EN001502,,KPJ_01,JCORP Specialist Hospital,2025-11-13 08:17:00,Outpatient Department,Facebook,False,Staff Attitude,The staff member was not very helpful.,Negative,Medium,Not Applicable,40.68,0.0,Patient Experience System,True
CMP0000578,EN001516,,KPJ_01,JCORP Specialist Hospital,2025-11-18 12:48:00,Emergency Department,Facebook,False,Insufficient Staff,More staff were needed to manage the patient flow.,Negative,Medium,Not Applicable,33.98,7.09,Patient Experience System,True
CMP0000579,EN001522,VIS00203769,KPJ_01,JCORP Specialist Hospital,2025-11-20 20:21:00,Emergency Department,Patient Portal,True,Long Waiting Time,I arrived on time but still waited for a long period. The recorded wait was about 47 minutes.,Negative,Medium,Resolved,34.1,7.74,Patient Experience System,True
CMP0000580,EN001523,,KPJ_01,JCORP Specialist Hospital,2025-11-20 20:43:00,Outpatient Department,Patient Portal,True,Long Waiting Time,The waiting time was much longer than expected.,Negative,Medium,Open,40.51,0.0,Patient Experience System,True
CMP0000581,EN001523,VIS00203980,KPJ_01,JCORP Specialist Hospital,2025-11-20 14:56:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,I waited far too long before being attended to. The recorded wait was about 43 minutes.,Negative,Medium,Resolved,40.51,0.0,Patient Experience System,True
CMP0000582,EN001523,VIS00203852,KPJ_01,JCORP Specialist Hospital,2025-11-20 21:54:00,Outpatient Department,Facebook,False,Overcrowding,The waiting area was overcrowded.,Negative,High,Not Applicable,40.51,0.0,Patient Experience System,True
CMP0000583,EN001525,,KPJ_01,JCORP Specialist Hospital,2025-11-21 16:47:00,Emergency Department,Formal Complaint Form,True,Insufficient Staff,Only a few staff members were handling many patients.,Negative,Medium,Resolved,35.22,6.59,Patient Experience System,True
CMP0000584,EN001525,VIS00204235,KPJ_01,JCORP Specialist Hospital,2025-11-21 13:46:00,Emergency Department,Formal Complaint Form,True,Billing,The payment process took too long.,Negative,Medium,Open,35.22,6.59,Patient Experience System,True
CMP0000585,EN001525,VIS00204249,KPJ_01,JCORP Specialist Hospital,2025-11-21 16:13:00,Emergency Department,Formal Complaint Form,True,Insufficient Staff,The department appeared short-staffed during a busy period.,Negative,High,In Progress,35.22,6.59,Patient Experience System,True
CMP0000586,EN001526,,KPJ_01,JCORP Specialist Hospital,2025-11-21 12:30:00,Outpatient Department,Formal Complaint Form,True,Poor Communication,Staff communication about the waiting process was unclear.,Negative,Medium,In Progress,39.52,0.0,Patient Experience System,True
CMP0000587,EN001526,VIS00204474,KPJ_01,JCORP Specialist Hospital,2025-11-21 16:42:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,The waiting time was much longer than expected. The recorded wait was about 19 minutes.,Negative,Medium,Resolved,39.52,0.0,Patient Experience System,True
CMP0000588,EN001534,VIS00205188,KPJ_01,JCORP Specialist Hospital,2025-11-24 18:54:00,Emergency Department,Google Review,False,Long Waiting Time,The waiting time was much longer than expected. The recorded wait was about 25 minutes.,Negative,Medium,Not Applicable,32.59,11.76,Patient Experience System,True
CMP0000589,EN001536,,KPJ_01,JCORP Specialist Hospital,2025-11-24 09:13:00,Inpatient Wards,Facebook,False,Poor Communication,The instructions provided were confusing.,Negative,Medium,Not Applicable,0.0,0.0,Patient Experience System,True
CMP0000590,EN001535,,KPJ_01,JCORP Specialist Hospital,2025-11-24 14:18:00,Outpatient Department,Call Centre,True,Insufficient Staff,The counter was understaffed and service was slow.,Negative,Medium,In Progress,40.37,0.0,Patient Experience System,True
CMP0000591,EN001535,VIS00205452,KPJ_01,JCORP Specialist Hospital,2025-11-24 18:13:00,Outpatient Department,Call Centre,True,Long Waiting Time,I arrived on time but still waited for a long period. The recorded wait was about 56 minutes.,Negative,Medium,Resolved,40.37,0.0,Patient Experience System,True
CMP0000592,EN001537,VIS00205683,KPJ_01,JCORP Specialist Hospital,2025-11-25 11:02:00,Emergency Department,Google Review,False,Long Waiting Time,The waiting time was much longer than expected. The recorded wait was about 18 minutes.,Negative,High,Not Applicable,36.27,10.37,Patient Experience System,True
CMP0000593,EN001537,VIS00205635,KPJ_01,JCORP Specialist Hospital,2025-11-25 16:09:00,Emergency Department,Google Review,False,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Not Applicable,36.27,10.37,Patient Experience System,True
CMP0000594,EN001537,VIS00205666,KPJ_01,JCORP Specialist Hospital,2025-11-25 17:07:00,Emergency Department,Formal Complaint Form,True,Facility Condition,Some facilities were not functioning properly.,Negative,Medium,Resolved,36.27,10.37,Patient Experience System,True
CMP0000595,EN001541,,KPJ_01,JCORP Specialist Hospital,2025-11-26 13:21:00,Outpatient Department,Google Review,False,Overcrowding,The waiting area was overcrowded.,Negative,Medium,Not Applicable,39.36,0.0,Patient Experience System,True
CMP0000596,EN001541,VIS00206378,KPJ_01,JCORP Specialist Hospital,2025-11-26 16:45:00,Outpatient Department,Google Review,False,Insufficient Staff,The counter was understaffed and service was slow.,Negative,High,Not Applicable,39.36,0.0,Patient Experience System,True
CMP0000597,EN001543,VIS00206606,KPJ_01,JCORP Specialist Hospital,2025-11-27 13:31:00,Emergency Department,Facebook,False,Poor Communication,The instructions provided were confusing.,Negative,High,Not Applicable,34.26,5.33,Patient Experience System,True
CMP0000598,EN001544,VIS00207110,KPJ_01,JCORP Specialist Hospital,2025-11-27 14:56:00,Outpatient Department,Google Review,False,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Not Applicable,38.82,0.0,Patient Experience System,True
CMP0000599,EN001546,,KPJ_01,JCORP Specialist Hospital,2025-11-28 18:52:00,Emergency Department,Formal Complaint Form,True,Long Waiting Time,My appointment was delayed and no clear update was given.,Negative,Medium,Resolved,33.63,5.8,Patient Experience System,True
CMP0000600,EN001552,,KPJ_01,JCORP Specialist Hospital,2025-11-30 09:09:00,Emergency Department,Patient Portal,True,Poor Communication,I did not receive enough information about what was happening.,Negative,High,Resolved,35.59,6.38,Patient Experience System,True
CMP0000601,EN001553,,KPJ_01,JCORP Specialist Hospital,2025-11-30 10:58:00,Outpatient Department,Patient Portal,True,Poor Communication,Staff communication about the waiting process was unclear.,Negative,Low,Open,40.95,0.0,Patient Experience System,True
CMP0000602,EN001556,VIS00208385,KPJ_01,JCORP Specialist Hospital,2025-12-01 09:15:00,Outpatient Department,Formal Complaint Form,True,Long Waiting Time,I waited far too long before being attended to. The recorded wait was about 38 minutes.,Negative,Medium,Resolved,40.26,0.0,Patient Experience System,True
CMP0000603,EN001562,,KPJ_01,JCORP Specialist Hospital,2025-12-03 18:47:00,Outpatient Department,Google Review,False,Long Waiting Time,I arrived on time but still waited for a long period.,Negative,Medium,Not Applicable,39.98,0.0,Patient Experience System,True
CMP0000604,EN001566,,KPJ_01,JCORP Specialist Hospital,2025-12-04 12:29:00,Inpatient Wards,Google Review,False,Billing,The billing explanation was not satisfactory.,Negative,Medium,Not Applicable,0.0,0.0,Patient Experience System,True
CMP0000605,EN001565,VIS00209856,KPJ_01,JCORP Specialist Hospital,2025-12-04 20:19:00,Outpatient Department,Patient Portal,True,Billing,The billing process was unclear.,Negative,Medium,Resolved,40.98,0.0,Patient Experience System,True
CMP0000606,EN001568,VIS00210285,KPJ_01,JCORP Specialist Hospital,2025-12-05 21:58:00,Outpatient Department,Patient Portal,True,Staff Attitude,The service attitude did not meet expectations.,Negative,Medium,Resolved,40.34,0.0,Patient Experience System,True
CMP0000607,EN001570,,KPJ_01,JCORP Specialist Hospital,2025-12-06 10:50:00,Emergency Department,Call Centre,True,Long Waiting Time,I waited far too long before being attended to.,Negative,Medium,Resolved,34.58,5.49,Patient Experience System,True
CMP0000608,EN001570,VIS00210669,KPJ_01,JCORP Specialist Hospital,2025-12-06 08:51:00,Emergency Department,Formal Complaint Form,True,Long Waiting Time,The queue moved very slowly and the wait was frustrating. The recorded wait was about 31 minutes.,Negative,Medium,Resolved,34.58,5.49,Patient Experience System,True
CMP0000609,EN001571,VIS00210858,KPJ_01,JCORP Specialist Hospital,2025-12-06 10:21:00,Outpatient Department,Patient Portal,True,Long Waiting Time,I arrived on time but still waited for a long period. The recorded wait was about 40 minutes.,Negative,High,Resolved,41.28,0.0,Patient Experience System,True
CMP0000610,EN001576,,KPJ_01,JCORP Specialist Hospital,2025-12-08 17:01:00,Emergency Department,Patient Portal,True,Overcrowding,There were too many patients in the service area.,Negative,Medium,In Progress,33.84,5.07,Patient Experience System,True
CMP0000611,EN001577,VIS00211612,KPJ_01,JCORP Specialist Hospital,2025-12-08 12:40:00,Outpatient Department,Facebook,False,Facility Condition,Some facilities were not functioning properly.,Negative,Medium,Not Applicable,39.57,0.0,Patient Experience System,True
CMP0000612,EN001581,,KPJ_01,JCORP Specialist Hospital,2025-12-09 15:54:00,Inpatient Wards,Google Review,False,Staff Attitude,The response from staff felt unfriendly.,Negative,High,Not Applicable,0.0,0.0,Patient Experience System,True
CMP0000613,EN001580,,KPJ_01,JCORP Specialist Hospital,2025-12-09 15:40:00,Outpatient Department,Google Review,False,Poor Communication,I did not receive enough information about what was happening.,Negative,Medium,Not Applicable,41.45,0.0,Patient Experience System,True
CMP0000614,EN001583,VIS00212429,KPJ_01,JCORP Specialist Hospital,2025-12-10 12:33:00,Outpatient Department,Google Review,False,Long Waiting Time,I waited far too long before being attended to. The recorded wait was about 43 minutes.,Negative,High,Not Applicable,40.93,0.0,Patient Experience System,True
CMP0000615,EN001585,,KPJ_01,JCORP Specialist Hospital,2025-12-11 10:04:00,Emergency Department,Facebook,False,Poor Communication,No one updated us about the service delay.,Negative,High,Not Applicable,35.53,3.82,Patient Experience System,True
CMP0000616,EN001587,,KPJ_01,JCORP Specialist Hospital,2025-12-11 15:21:00,Inpatient Wards,Formal Complaint Form,True,Overcrowding,The waiting space was very crowded.,Negative,Medium,Resolved,0.0,0.0,Patient Experience System,True
CMP0000617,EN001591,VIS00213593,KPJ_01,JCORP Specialist Hospital,2025-12-13 10:31:00,Emergency Department,Facebook,False,Facility Condition,The waiting area was not comfortable.,Negative,Medium,Not Applicable,33.74,7.95,Patient Experience System,True
